id,flag,gdr_cd,age,mrg_situ_cd,acdm_deg_cd,job_year,ic_ind,fr_or_sh_ind,dnl_mbl_bnk_ind,dnl_bind_cmb_lif_ind,hav_car_grp_ind,hav_hou_grp_ind,l6mon_agn_ind,frs_agn_dt_cnt,vld_rsk_ases_ind,fin_rsk_ases_grd_cd,confirm_rsk_ases_lvl_typ_cd,cust_inv_rsk_endu_lvl_cd,l6mon_daim_aum_cd,tot_ast_lvl_cd,pot_ast_lvl_cd,bk1_cur_year_mon_avg_agn_amt_cd,l12mon_buy_fin_mng_whl_tms,l12_mon_fnd_buy_whl_tms,l12_mon_insu_buy_whl_tms,l12_mon_gld_buy_whl_tms,loan_act_ind,pl_crd_lmt_cd,ovd_30d_loan_tot_cnt,his_lng_ovd_day,hld_crd_card_grd_cd,crd_card_act_ind,l1y_crd_card_csm_amt_dlm_cd,perm_crd_lmt_cd,cur_debit_cnt,cur_credit_cnt,cur_debit_min_opn_dt_cnt,cur_credit_min_opn_dt_cnt,cur_debit_crd_lvl
UFF7B9C,1,M,34,B,G,0,0,1,1,1,1,0,0,1175,0,-1,-1,1,1,3,2,0,0,0,0,0,0,0,0,0,35,1,5,7,2,5,2090,1319,20
UCF4FA4,0,F,35,A,31,0,0,0,1,1,1,1,0,-1,0,-1,4,7,2,3,3,0,0,0,0,0,1,0,0,9,10,1,3,7,3,1,4385,4291,20
U77EBFF,1,F,29,A,G,0,0,0,1,1,1,0,0,481,0,-1,-1,1,1,1,2,0,0,0,0,0,0,0,0,0,20,1,5,7,1,2,2381,2273,10
UCC0AAB,1,M,27,B,G,10,0,0,1,1,0,0,1,1070,0,-1,-1,1,1,3,4,1,0,0,0,0,0,0,0,0,10,1,2,3,1,1,2671,815,10
U1F64F1,0,F,31,A,31,0,1,1,1,1,1,0,0,-1,0,-1,-1,1,3,-1,2,0,0,0,0,0,1,5,0,0,10,1,5,7,2,1,3971,3409,20
U26C954,1,M,33,B,G,0,0,1,0,1,1,0,0,-1,0,-1,-1,1,0,3,6,0,0,0,0,0,0,0,0,0,20,1,5,6,1,4,3951,1393,10
UEFD82F,1,M,49,B,30,0,1,1,1,1,1,0,0,573,0,-1,-1,1,2,3,2,0,0,0,0,0,1,0,0,0,40,1,5,8,5,1,1956,1720,40
UAE096C,1,F,28,A,G,1,0,0,1,1,0,0,1,1050,0,-1,-1,1,1,2,5,2,0,0,0,0,0,0,0,0,10,1,3,3,1,1,3260,1484,10
U89488F,1,M,28,A,G,0,0,0,1,1,1,0,0,714,0,-1,-1,7,3,5,6,0,0,0,0,0,0,0,0,0,20,1,5,4,3,3,2702,896,10
U94CE8A,1,M,31,A,G,3,0,0,1,1,1,0,0,972,0,-1,-1,1,1,-1,5,0,0,0,0,0,0,0,0,0,10,1,0,3,2,1,2349,2348,10
U53E80C,1,M,33,A,G,0,0,0,1,1,1,0,0,1105,0,-1,-1,1,1,3,5,0,0,0,0,0,0,0,0,0,10,1,4,3,1,1,2162,783,10
U99FED5,0,M,37,A,G,1,1,1,1,1,1,0,0,-1,0,-1,-1,7,4,2,3,0,0,0,0,0,0,0,0,0,10,1,5,7,4,2,6082,4656,20
UD35D3F,0,M,25,A,G,0,0,0,1,1,1,0,0,312,1,1,1,1,1,2,3,0,0,1,0,0,0,0,0,0,10,1,5,6,2,1,326,1606,20
UF7A388,1,M,41,A,G,0,0,0,1,1,1,0,0,-1,0,-1,-1,1,1,-1,5,0,0,0,0,0,0,0,0,0,20,1,3,3,2,1,1216,1935,10
UB6DC77,1,M,38,B,31,2,1,1,1,1,1,0,1,1077,0,-1,2,1,1,-1,2,0,0,0,0,0,0,0,0,0,35,1,5,7,3,2,3344,2744,20
UDBD1F2,0,M,43,A,31,4,0,0,1,1,0,0,0,945,0,-1,1,1,1,3,2,0,0,0,0,0,0,0,0,0,10,0,0,8,2,1,6487,1136,10
U4FC6C1,0,M,49,B,30,0,0,1,1,1,1,0,0,-1,0,-1,-1,7,1,3,4,0,0,0,0,0,0,0,0,0,20,1,4,3,3,3,7451,615,20
U211362,1,M,34,B,G,9,0,0,1,1,0,0,0,-1,0,-1,-1,1,0,2,6,0,0,0,0,0,0,0,0,0,10,0,3,7,2,1,2243,2242,10
UD5A499,0,F,48,B,31,2,0,1,1,1,1,0,0,-1,1,1,-1,1,3,3,3,0,0,3,0,0,0,0,0,0,10,1,5,7,1,1,896,4108,20
U772EE4,1,F,32,A,G,1,0,0,1,0,0,0,0,-1,0,-1,-1,1,1,2,6,0,0,0,0,0,0,0,0,0,10,1,2,2,1,1,2971,418,10
UEE6A5D,0,M,28,A,G,8,0,0,1,0,1,0,0,-1,0,-1,-1,1,0,-1,6,0,0,0,0,0,0,0,0,0,20,1,3,1,1,1,361,364,10
U360ABD,1,M,37,A,30,0,0,0,1,1,1,0,1,1047,0,-1,-1,1,1,6,3,4,0,0,0,0,0,0,0,0,10,1,5,7,1,1,3329,1736,20
UEFAD09,0,M,39,B,Z,0,0,1,1,1,1,0,1,720,0,-1,3,1,1,5,6,4,0,0,0,0,0,0,0,0,40,1,5,8,3,3,5200,5143,20
U9E18B2,0,F,36,B,G,2,0,0,0,1,1,0,0,-1,0,-1,4,2,1,1,5,0,0,0,0,0,0,0,0,0,20,1,5,4,1,3,3427,562,10
UB1E63F,0,M,40,B,G,0,0,1,1,1,1,0,0,-1,1,3,-1,1,3,3,2,0,0,0,0,0,0,0,0,0,35,1,5,8,1,3,2439,2474,10
UEAAA01,1,M,27,B,G,0,0,0,1,1,0,0,0,-1,0,-1,-1,1,1,-1,6,0,0,0,0,0,0,0,0,0,20,1,4,2,2,3,3143,403,10
U386965,1,M,36,A,31,8,0,0,1,1,1,0,0,-1,0,-1,-1,1,0,-1,6,0,0,0,0,0,0,0,0,0,10,0,2,1,2,1,2901,541,10
UAB7FED,1,F,38,B,G,0,0,0,1,1,0,0,0,528,0,-1,6,1,1,1,6,0,0,0,0,0,0,0,0,0,10,1,3,6,2,1,4246,1507,10
U47E139,1,M,47,B,Z,0,1,1,1,1,1,1,0,-1,1,2,-1,1,3,-1,6,0,0,0,0,0,1,0,0,1,20,1,5,3,5,2,6258,5325,40
U3BF6E7,1,M,34,B,30,6,0,0,0,1,1,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,20,1,4,6,0,2,-1,3925,0
U372248,1,M,49,B,31,8,0,1,1,1,1,0,0,-1,0,-1,-1,1,3,3,3,0,0,0,0,0,0,0,0,0,10,0,4,7,2,1,2784,2317,20
UF1D938,1,M,34,B,31,5,0,0,1,1,1,0,0,-1,1,3,3,1,1,3,3,0,0,0,0,0,0,0,0,0,10,0,3,5,1,1,684,3225,10
UCC093D,1,F,40,B,G,1,0,0,0,1,0,0,0,-1,0,-1,-1,1,0,3,6,0,0,0,0,0,0,0,0,0,10,0,2,8,1,2,3323,2412,20
UC1686D,0,M,36,A,31,1,0,0,1,1,1,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,10,1,4,6,0,1,-1,4139,0
U92A929,1,M,41,A,31,2,0,0,0,1,1,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,20,1,3,4,0,1,-1,2983,0
UB8F73A,1,M,37,A,G,3,1,1,1,1,1,0,1,77,0,-1,3,1,2,10,2,1,0,0,0,0,1,0,0,0,20,1,5,7,5,2,5986,5813,20
UFA62F2,1,M,54,B,31,1,0,1,1,1,0,0,0,-1,0,-1,-1,1,1,-1,6,0,0,0,0,0,0,0,0,0,10,1,3,7,3,1,7816,1707,40
UD6EF17,1,F,29,A,31,0,0,0,1,1,0,0,0,1176,1,2,3,6,2,3,4,0,0,8,0,0,0,0,0,0,20,1,3,3,2,2,2476,436,10
U84D507,1,F,32,A,G,1,0,0,1,1,0,0,1,1182,0,-1,2,1,1,3,5,4,0,0,0,0,0,0,0,0,20,1,3,5,1,1,1906,1504,10
UDF1C76,1,M,40,B,G,3,0,1,1,1,1,0,0,-1,0,-1,-1,1,0,-1,6,0,0,0,0,0,0,0,0,0,10,1,3,4,2,1,4205,1054,10
U682FE0,1,M,39,B,30,3,0,0,1,1,0,0,0,-1,1,3,3,1,1,-1,5,0,0,0,0,0,0,0,0,0,20,1,3,2,1,1,155,155,10
U06456B,1,F,39,B,G,1,0,0,1,1,0,0,0,590,0,-1,-1,1,1,-1,4,0,0,0,0,0,0,0,0,0,20,1,5,4,2,1,3359,3103,20
U3D87CB,1,M,41,A,G,0,0,0,1,1,0,0,0,320,1,1,3,1,1,-1,4,0,0,0,0,0,0,0,0,0,20,1,3,3,2,3,3954,3894,10
U7BFD51,1,F,33,B,31,0,0,0,1,1,1,0,0,-1,0,-1,-1,1,1,2,4,0,0,0,0,0,0,0,0,0,10,1,4,4,1,1,3349,1700,10
U5FEAAE,1,M,31,A,31,0,0,1,1,1,0,0,0,-1,0,-1,-1,1,0,-1,6,0,0,0,0,0,0,0,0,0,10,1,0,7,1,1,2866,2891,10
UF9FA3D,1,M,56,B,30,0,0,1,0,0,1,0,0,-1,0,-1,-1,1,0,-1,6,0,0,0,0,0,0,0,0,0,20,0,5,7,1,2,5484,5752,10
UAB74A5,1,M,38,A,31,1,0,0,1,1,1,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,20,1,3,5,0,1,-1,3925,0
UDC3EEA,0,F,29,A,31,0,0,0,1,1,0,0,0,824,0,-1,-1,1,1,2,6,0,0,0,0,0,0,0,0,0,10,0,1,1,3,1,3135,231,20
U6BAA59,1,M,53,A,D,10,1,1,1,1,1,0,0,-1,0,-1,-1,1,1,-1,6,0,0,0,0,0,1,0,1,115,10,0,5,8,5,1,2365,1631,20
UFD812F,0,M,43,B,31,9,0,0,0,1,1,0,0,-1,0,-1,-1,1,1,-1,5,0,0,0,0,0,0,0,0,0,10,1,2,1,1,1,4934,616,10
U44A9EA,0,M,40,B,Z,0,0,0,1,1,1,0,0,1152,0,-1,4,4,5,5,2,0,0,0,0,0,1,4,1,189,10,0,5,8,5,1,4253,4383,40
UBEC21D,1,M,34,B,G,0,0,0,1,1,1,0,1,1278,0,-1,4,1,1,-1,2,4,0,0,0,0,1,4,0,0,10,1,4,7,5,1,3575,2022,10
U645D8F,1,F,33,B,31,3,0,0,0,1,0,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,10,1,1,5,0,1,-1,3468,0
U91233B,0,M,44,B,30,0,0,0,0,1,1,0,0,-1,0,-1,-1,1,1,-1,5,0,0,0,0,0,0,0,0,0,10,1,3,2,1,1,3776,472,10
U9BD03E,1,M,30,A,F,3,0,0,1,1,0,0,0,-1,0,-1,-1,1,1,2,6,0,0,0,0,0,1,1,1,178,10,1,3,4,2,1,4501,1502,10
UAF15BF,1,M,38,A,31,1,0,0,1,1,0,0,0,656,0,-1,2,1,1,1,6,0,0,0,0,0,0,0,0,0,10,1,5,5,3,1,3623,1224,10
U8E581C,1,M,36,A,G,0,0,1,1,1,1,0,0,-1,0,-1,-1,1,0,3,6,0,0,0,0,0,0,0,0,0,35,1,5,7,3,2,3637,2286,20
U5AAC57,1,M,33,A,Z,0,0,0,0,1,0,0,0,-1,0,-1,-1,1,0,2,6,0,0,0,0,0,0,0,0,0,10,1,5,8,1,1,2599,2468,10
U748342,1,M,34,A,Z,0,0,1,1,1,1,0,0,-1,0,-1,-1,1,1,4,5,0,0,0,0,0,0,0,0,0,10,0,0,3,4,1,4358,4199,10
U0F960D,0,M,30,A,G,1,0,0,1,1,0,0,1,756,0,-1,-1,1,1,-1,3,2,0,0,0,0,0,0,0,0,10,1,5,5,1,1,2414,1679,20
U5C56DC,0,M,36,A,G,3,0,0,1,1,0,0,0,-1,0,-1,-1,1,1,2,5,0,0,0,0,0,0,0,0,0,10,1,5,7,2,2,4697,4717,20
U3113ED,1,F,36,B,31,1,0,0,1,1,0,0,0,-1,0,-1,-1,1,0,1,6,0,0,0,0,0,0,0,0,0,10,0,3,4,1,1,1346,1432,10
U90ADD2,1,M,33,A,31,0,0,0,1,1,1,0,1,1176,0,-1,-1,1,1,-1,2,4,0,0,0,0,0,0,0,0,20,1,5,7,3,4,3778,3437,20
U04A3AB,1,F,28,A,31,3,0,0,0,1,0,0,0,-1,0,-1,-1,1,1,3,5,0,0,0,0,0,0,0,0,0,10,0,0,3,1,1,2399,1090,20
UC1CFD7,1,M,34,A,Z,0,0,0,1,1,1,0,1,228,0,-1,-1,1,1,3,6,2,0,0,0,0,0,0,0,0,20,1,4,7,2,2,3239,2296,10
UC14B0C,1,M,44,A,31,0,0,0,1,0,0,0,0,-1,1,2,2,1,1,-1,5,0,0,0,0,0,0,0,0,0,10,1,1,1,1,1,158,158,10
U9993E7,1,F,29,A,Z,2,0,0,0,1,0,0,0,-1,0,-1,-1,1,0,1,6,0,0,0,0,0,0,0,0,0,20,1,2,2,2,1,3440,735,10
U70F36B,1,M,28,A,Z,0,0,1,0,1,1,0,0,-1,0,-1,-1,1,0,3,6,0,0,0,0,0,0,0,0,0,20,1,3,1,1,2,2865,741,10
UCA812D,0,M,46,B,31,0,0,0,1,1,0,0,0,-1,1,2,2,1,1,-1,4,0,0,0,0,0,0,0,0,0,10,1,2,1,2,1,493,493,10
U1609A0,1,M,36,B,G,1,1,1,1,1,1,0,0,-1,0,-1,-1,7,3,4,4,0,0,0,0,0,1,3,1,52,20,1,4,3,2,2,2216,2204,10
UC5D16A,1,M,40,B,30,7,0,0,0,1,0,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,10,1,3,8,0,2,-1,3468,0
U89EFE6,1,M,34,B,C,0,0,0,1,1,0,0,0,-1,0,-1,-1,1,1,3,6,0,0,0,0,0,0,0,0,0,10,1,4,4,2,1,4788,4686,10
U17CB47,1,F,38,A,G,0,0,0,1,1,0,0,0,-1,0,-1,-1,1,1,3,3,0,0,0,0,0,0,0,0,0,20,1,3,5,1,2,4116,3833,10
U48D34C,1,M,34,~,31,0,0,0,1,1,1,0,0,1209,1,4,-1,1,0,-1,6,0,0,0,0,0,0,0,0,0,20,1,5,5,3,4,2280,2225,10
U933EFA,0,M,46,B,G,0,0,1,1,1,0,0,0,-1,0,-1,-1,1,1,3,3,0,0,0,0,0,0,0,0,0,10,0,4,6,2,1,4493,1253,20
U8F6CCE,1,M,30,A,G,0,0,0,1,1,0,0,0,410,0,-1,-1,1,0,-1,6,0,0,0,0,0,0,0,0,0,10,0,4,5,2,1,2847,2203,10
U7ECDDE,1,M,54,B,Z,4,0,0,1,0,1,0,0,-1,0,-1,-1,1,1,-1,2,0,0,0,0,0,0,0,0,0,10,1,5,8,1,2,5352,4108,10
U083C1E,0,F,37,B,31,1,0,0,1,1,1,0,0,1218,0,-1,-1,1,3,-1,3,0,0,0,0,0,0,0,0,0,10,1,5,6,1,1,2155,1865,10
UEE03ED,1,M,32,B,30,0,0,0,1,1,1,0,0,-1,0,-1,-1,1,1,2,2,0,0,0,0,0,0,0,0,0,10,1,5,7,2,1,2310,3925,10
U82F986,1,F,42,A,31,0,0,1,1,0,1,0,0,-1,0,-1,-1,1,0,-1,6,0,0,0,0,0,0,0,0,0,35,1,5,7,2,2,4525,3499,10
U6FCAF1,1,F,29,A,31,0,0,0,1,1,1,0,0,502,1,1,-1,1,1,-1,6,0,0,2,0,0,0,0,0,0,20,1,4,3,1,2,2352,446,10
U7B2A4C,0,M,38,B,31,1,0,0,1,1,1,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,10,0,5,7,0,1,-1,2432,0
UA05087,0,F,33,A,G,0,0,0,1,1,1,0,0,-1,0,-1,-1,1,1,-1,4,0,0,0,0,0,0,0,0,0,10,1,4,7,2,2,2789,2104,20
U6CACC3,0,F,29,A,31,0,0,0,1,0,0,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,10,1,3,2,0,1,-1,2434,0
U68DB90,1,M,39,B,G,0,0,0,0,1,0,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,35,1,5,7,0,3,-1,892,0
UE95F5D,1,M,33,B,31,4,0,1,0,1,0,0,0,-1,0,-1,-1,1,0,5,6,0,0,0,0,0,0,0,0,0,10,0,0,3,1,1,2866,766,40
U842928,1,F,43,A,G,0,0,0,1,1,0,0,0,-1,0,-1,2,1,4,-1,2,0,0,0,0,0,0,0,0,0,10,0,1,7,2,1,3617,4505,10
U4D9585,0,M,40,B,31,0,0,1,1,1,0,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,10,1,5,4,0,1,-1,2233,0
U490341,1,M,33,A,30,1,0,1,1,1,0,0,0,216,0,-1,-1,1,1,-1,3,0,0,0,0,0,0,0,0,0,10,0,4,7,2,1,2506,2623,10
UD19653,0,M,41,B,G,6,0,0,0,1,1,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,10,1,5,6,0,1,-1,2366,0
U657F91,1,M,46,B,31,3,0,0,1,1,1,0,0,-1,0,-1,-1,1,1,-1,5,0,0,0,0,0,0,0,0,0,10,1,3,3,2,1,6579,1285,10
UD21761,1,M,31,A,G,5,0,1,1,1,0,0,0,-1,0,-1,-1,1,0,3,6,0,0,0,0,0,0,0,0,0,10,0,0,6,2,1,3523,2112,10
UA0D1F3,1,M,48,B,30,1,0,0,0,0,0,0,0,-1,0,-1,-1,1,0,-1,6,0,0,0,0,0,0,0,0,0,20,0,1,4,1,1,2948,1427,20
U034A80,1,M,43,B,C,0,0,0,1,1,0,0,0,-1,0,-1,2,1,0,-1,6,0,0,0,0,0,0,0,0,0,20,1,5,8,2,3,4119,4078,10
UAC88B6,0,M,29,A,G,2,0,0,1,1,0,0,0,-1,0,-1,-1,1,1,2,5,0,0,0,0,0,0,0,0,0,10,0,3,4,1,1,2544,1180,10
U5BEC29,0,M,32,A,31,0,0,0,1,1,1,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,20,1,4,4,1,2,2233,2232,10
UCE0950,1,M,33,B,31,4,0,1,0,1,1,0,0,-1,0,-1,-1,1,0,-1,6,0,0,0,0,0,0,0,0,0,20,1,5,7,1,2,2979,777,10
UBD0F45,1,M,36,B,31,0,0,1,1,1,1,0,0,1034,0,-1,-1,6,4,-1,2,0,0,0,0,0,0,0,0,0,35,1,5,8,4,3,3078,2142,10
UDEB34E,0,M,41,B,F,1,0,0,1,1,0,0,0,-1,0,-1,-1,1,1,2,6,0,0,0,0,0,0,0,0,0,10,1,5,6,1,1,3343,2660,10
U338183,1,M,39,B,30,2,1,1,1,1,1,0,0,1187,0,-1,-1,1,1,-1,3,0,0,0,0,0,0,0,0,0,10,1,5,7,2,1,3412,1824,10
UD53505,0,M,44,B,31,0,0,1,1,1,1,0,0,-1,0,-1,-1,1,1,-1,2,0,0,0,0,0,0,0,0,0,10,1,4,7,1,1,1176,1449,10
UC9F80D,1,M,40,B,G,8,0,0,1,1,1,0,0,696,0,-1,-1,1,1,2,2,0,0,0,0,0,0,0,0,0,10,1,5,7,1,1,2513,2013,10
UA95380,0,F,36,A,31,0,0,1,0,1,0,0,0,-1,0,-1,-1,1,0,3,6,0,0,0,0,0,0,0,0,0,20,1,3,1,1,3,5068,4199,10
UC519A9,1,M,38,A,30,0,0,1,1,1,0,0,0,-1,0,-1,-1,1,1,-1,6,0,0,0,0,0,0,0,0,0,10,0,5,8,5,1,4483,2284,10
UBDA27C,0,M,32,A,G,1,0,0,1,1,1,0,0,-1,1,1,-1,1,2,2,6,0,0,0,0,0,0,0,0,0,10,1,5,7,5,2,3550,1819,10
UEC4FBF,0,F,40,B,30,10,0,1,1,1,1,0,0,-1,0,-1,-1,1,1,-1,4,0,0,0,0,0,0,0,0,0,10,1,4,4,1,3,1677,1567,20
U8E6AA9,1,M,31,A,31,0,0,1,1,1,0,0,0,-1,0,-1,-1,1,1,-1,2,0,0,0,0,0,0,0,0,0,20,1,3,7,3,1,2498,2467,10
U245B03,1,M,35,A,31,1,0,1,1,1,0,0,0,-1,0,-1,-1,1,1,3,3,0,0,0,0,0,0,0,0,0,20,1,3,5,1,1,2766,3044,10
UE5EAE5,0,F,26,A,G,1,0,0,1,1,0,0,1,1140,1,1,-1,1,1,7,4,4,0,3,0,0,0,0,0,0,20,1,3,1,2,1,2295,1030,10
UC0911D,1,F,47,A,Z,6,0,0,1,1,1,0,0,-1,0,-1,-1,1,0,-1,6,0,0,0,0,0,0,0,0,0,20,1,5,8,1,2,5460,4383,10
UA1C8C5,0,M,40,B,30,0,0,0,1,1,1,0,1,643,0,-1,-1,1,1,-1,5,3,0,0,0,0,0,0,0,0,10,0,3,3,1,1,4034,536,10
U402701,0,M,45,B,G,0,0,1,1,1,1,0,0,599,0,-1,-1,1,1,-1,2,0,0,0,0,0,0,0,0,0,10,0,3,8,2,2,5155,3044,20
U15C629,0,M,34,B,31,3,0,0,0,1,0,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,10,0,0,3,0,1,-1,920,0
UE4A3D6,1,M,34,A,G,1,0,0,0,1,1,0,0,-1,0,-1,-1,1,0,2,6,0,0,0,0,0,0,0,0,0,10,1,5,6,3,1,3967,2025,10
U3FDE51,1,M,40,A,30,1,0,0,1,1,0,0,0,-1,0,-1,-1,1,1,-1,3,0,0,0,0,0,0,0,0,0,10,1,4,7,1,2,2242,3044,10
UD13DAA,1,M,55,B,Z,0,0,1,1,1,0,0,0,-1,0,-1,-1,1,1,4,6,0,0,0,0,0,0,0,0,0,10,0,0,7,2,1,3117,1027,10
U6FE506,1,F,33,B,G,0,0,0,1,1,1,0,0,-1,0,-1,-1,1,1,-1,2,0,0,0,0,0,0,0,0,0,20,1,5,7,3,2,2472,1838,10
UE734B1,1,M,44,B,Z,0,0,0,1,1,1,0,0,-1,0,-1,-1,1,1,-1,3,0,0,0,0,0,0,0,0,0,20,1,5,5,2,2,1495,4778,10
UD98010,1,M,39,B,30,5,0,0,1,0,1,0,0,-1,0,-1,4,7,4,-1,6,0,0,0,0,0,0,0,0,0,10,1,5,7,5,1,5438,2475,10
U0260F3,1,M,35,B,F,0,0,1,1,1,0,0,0,-1,0,-1,-1,1,0,4,6,0,0,0,0,0,0,0,0,0,10,0,3,5,2,1,2883,1665,20
U03AEA2,1,M,30,B,F,0,0,0,1,1,1,0,1,1168,0,-1,-1,1,1,2,3,4,0,0,0,0,0,0,0,0,10,0,3,6,4,1,3911,1754,10
U4092CA,1,F,35,A,Z,0,0,0,1,1,1,0,1,1153,0,-1,2,1,1,-1,3,5,0,0,0,0,0,0,0,0,20,1,3,6,4,4,3656,4291,10
U70E02D,1,M,44,A,31,0,0,1,1,1,1,0,0,-1,0,-1,3,1,0,-1,-1,0,0,0,0,0,0,0,0,0,10,1,0,7,2,1,3243,3195,20
UEE5A64,1,M,50,B,31,0,0,0,1,1,1,0,0,-1,0,-1,-1,8,6,2,2,0,0,0,0,0,1,0,1,139,10,1,5,7,3,1,4060,3256,20
UAF15AA,0,M,34,A,Z,0,0,0,1,1,0,0,0,-1,0,-1,-1,1,1,-1,3,0,0,0,0,0,0,0,0,0,10,0,0,5,3,1,4119,3894,20
U68E216,0,M,38,A,G,0,0,0,1,1,1,0,0,521,1,2,2,1,1,3,4,0,0,0,0,0,0,0,0,0,10,1,2,1,2,1,532,381,10
U5E952D,0,F,48,B,Z,5,0,1,1,1,1,0,0,-1,0,-1,-1,1,2,7,2,0,0,0,0,0,0,0,0,0,10,1,5,7,2,2,1258,4778,10
U444F42,0,F,50,B,Z,7,0,0,1,1,0,0,0,-1,0,-1,4,1,1,4,6,0,0,0,0,0,0,0,0,0,20,1,5,7,3,2,3387,4413,20
U01569B,1,M,48,B,31,6,0,0,0,1,1,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,20,1,5,7,0,1,-1,4047,0
UBE6820,0,M,29,A,31,2,0,1,1,1,1,0,0,-1,0,-1,-1,6,2,-1,4,0,0,0,0,0,0,0,0,0,10,1,4,4,1,1,2316,1683,10
U43B1B1,1,M,31,A,30,0,0,0,1,1,1,0,0,747,0,-1,2,1,0,-1,6,0,0,0,0,0,0,0,0,0,20,1,5,7,3,2,2219,1874,20
U67263E,0,M,32,A,G,1,0,0,1,1,1,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,10,1,4,5,0,1,-1,2495,0
U65123D,1,M,39,A,30,1,0,0,1,1,1,0,0,-1,0,-1,-1,1,1,-1,2,0,0,0,0,0,0,0,0,0,10,1,5,8,1,1,971,4564,10
U79E3A4,1,F,35,A,31,0,0,1,0,1,1,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,20,1,5,5,0,3,-1,740,0
U18A323,0,M,32,A,G,0,0,0,0,1,0,0,0,-1,0,-1,-1,1,0,-1,6,0,0,0,0,0,0,0,0,0,10,1,1,3,1,1,4798,926,10
U19CB86,1,M,29,A,31,0,0,0,0,1,1,0,0,-1,0,-1,-1,1,1,-1,3,0,0,0,0,0,0,0,0,0,20,1,4,6,1,2,2607,2405,10
UEFE8D9,1,M,35,B,F,0,0,1,1,1,0,0,0,677,0,-1,-1,1,1,-1,6,0,0,0,0,0,0,0,0,0,10,0,0,7,3,1,2785,2032,20
UDC8351,0,M,33,A,31,2,0,1,0,1,0,0,0,-1,0,-1,-1,1,0,-1,6,0,0,0,0,0,0,0,0,0,10,1,5,6,1,1,3083,872,10
U3C6F3F,1,M,31,A,31,0,0,0,0,1,1,0,0,-1,0,-1,-1,1,1,-1,2,0,0,0,0,0,0,0,0,0,20,1,5,7,1,1,2690,2471,10
UC18BB9,1,M,30,A,G,0,0,0,0,1,0,0,0,-1,0,-1,-1,1,1,-1,5,0,0,0,0,0,0,0,0,0,20,1,3,3,2,3,4005,436,10
U37B510,0,M,34,A,G,0,0,0,0,1,0,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,20,1,2,2,0,1,-1,973,0
UB8735B,1,M,37,B,G,5,0,1,1,1,0,0,0,-1,0,-1,-1,1,1,2,5,0,0,0,0,0,0,0,0,0,20,0,0,5,2,1,6416,949,20
U11D8C6,1,M,30,A,31,0,0,1,1,1,1,0,0,-1,0,-1,3,2,2,-1,2,0,0,0,0,0,0,0,0,0,10,0,5,7,3,1,2693,2637,20
UABED75,0,M,33,A,31,2,0,0,0,0,0,0,0,-1,0,-1,-1,1,0,2,-1,0,0,0,0,0,0,0,0,0,20,1,3,3,0,1,-1,2983,0
UB70CBA,1,M,37,A,31,1,0,0,0,1,0,0,0,-1,0,-1,-1,1,0,-1,6,0,0,0,0,0,0,0,0,0,20,1,0,4,2,1,5262,4321,10
U956706,1,M,32,A,G,0,0,0,1,1,1,0,0,443,0,-1,-1,1,2,3,2,0,0,0,0,0,0,0,0,0,20,1,5,7,1,3,2762,2054,10
U84DD70,1,M,39,B,30,4,0,1,1,1,1,0,0,-1,1,2,-1,1,1,-1,3,0,0,0,0,0,0,0,0,0,10,0,4,5,2,1,4649,1195,20
U0A0637,1,M,36,A,G,1,0,1,1,1,1,0,0,-1,0,-1,-1,1,0,2,6,0,0,0,0,0,0,0,0,0,10,0,3,5,1,1,4011,2797,10
U57024D,1,F,31,A,31,0,0,0,1,1,1,0,0,625,0,-1,-1,1,0,-1,6,0,0,0,0,0,0,0,0,0,10,1,3,7,1,1,2238,2237,10
U249304,0,M,40,B,31,2,0,0,1,1,1,0,0,-1,0,-1,-1,1,1,-1,5,0,0,0,0,0,0,0,0,0,10,1,3,2,1,1,3337,3317,10
